,20.0-,1.0-,3.0-,15.0-,30.0-,25.0-T-H,0.0-T-H-I-B,3.0-T-H,7.000000000000001-T-H-I-B,0.0-,25.0-,1.0-T-H,7.000000000000001-,30.0-T-H,1.0-T-H-I-B,5.0-T-H,10.0-T-H,20.0-T-H-I-B,0.0-T-H,10.0-,10.0-T-H-I-B,25.0-T-H-I-B,3.0-T-H-I-B,15.0-T-H-I-B,5.0-,15.0-T-H,7.000000000000001-T-H,30.0-T-H-I-B,5.0-T-H-I-B,20.0-T-H
IE,0.08809201594634752,0.23022366607495623,0.12698934705553253,0.08352493150542138,0.08250687118339943,0.7157499117795335,289.08500136042204,882.0595333631999,893.8697049861566,0.15732164464292026,0.06647938769444042,1115.1419915977917,0.110904563058139,0.804151396515215,660.4500935763858,663.4409983343498,232.03001434057148,452.67121594833117,1160.9916898119398,0.07783460657452318,1296.0038853584572,3.977925282169488,806.9583183584205,1167.7360900899555,0.11143197409836034,0.2041246939830637,453.9983629121109,0.3510596563980444,810.5343490692793,0.1474694274408537
IT,0.19651505423171411,39281.24714811622,28022.375852796165,0.19754562393335084,0.16174177749934504,3.4696614427147474,116759.36009667692,55911.82516973996,92526.55423809958,31387.258662408552,0.1326713447375255,57950.76185624597,3290.5369069122657,1.8564859293895726,115925.60058146843,49982.3421271016,28575.110087354595,50159.872096267885,59667.305707906344,1.3464439928736511,84147.31820812772,19951.051693981794,104449.68167293815,73909.5287380052,15969.199991717393,14177.824660415587,42403.457333782426,4360.834245514497,96668.51491179565,1157.6644134539704
LT,0.0789634959249025,0.11065410207716452,0.09588229571587045,0.07486805596329463,0.07508337297612969,0.7000750137134711,6.329341646466131,7.388500368455518,2.8636486814084994,0.13016833706937653,0.06168310257679915,13.978338054283974,0.08658347580220963,0.7827116336198514,2.503904515042902,5.620481912312016,0.1876951476413254,0.3378199690483098,30.17435888444131,0.07542130997128157,0.5448973807648907,0.14254787581846498,0.33990402788883456,0.4211875829575135,0.09336015864061957,0.09982681909835209,5.968652653721807,0.1852862018080341,1.5815250791428,0.13831719725935837
LU,0.0776116264862973,0.1361802731277061,0.09588787297155774,0.0722826777719743,0.07013091221287396,0.7152572103601752,209.78321144110677,6.911046648595424,420.3418081780932,0.1867397275785234,0.05712859124195592,25.73685567732274,0.0883727156662203,0.7861534770460348,252.35484778420502,5.064404365169702,0.18796158238421237,0.36201646261986065,67.18700831104472,0.07665129744019336,451.1497026766063,0.1489485717401054,277.9484488675444,0.6969582070401359,0.09792403990119365,0.11647237576102579,5.957374995329512,0.18515750470644737,390.7065214485288,0.1469411026863685
LV,0.08026961175287067,0.11070420174295982,0.09632254979708274,0.07593445282559888,0.07585622090890862,0.7009696530736481,9.611077295266675,7.675677046731192,3.1481046400053643,0.1302291245381115,0.06250199188450221,14.949703599085744,0.08688358608441268,0.7856493353510879,3.78349311372755,5.676529204256501,0.18865784483618145,0.3520720498310017,33.967357215792845,0.07441570427291522,0.5841498584385731,0.1428040322635944,0.435186924519655,0.4501358972725402,0.09484261599159739,0.10017980223899178,6.040602838335025,0.18517991770721334,2.0163579198266883,0.1387219608161551
ME,0.08223304753424542,3.0863652890261104,186.81455551329066,0.07547763596243656,0.07272734985579932,0.772502402178557,2395.64346483682,31.227050499015018,1824.8381675303763,0.8473703083058747,0.05921706774587647,153.53429829506706,0.17896946978738562,0.7994212297314186,2141.3897774650986,7.9139260288021545,0.3225360454368257,399.32072811031674,329.40249510514917,0.09252293854411994,1987.4691664131165,0.23353293256449245,1785.7187142295786,1642.694068164347,0.7363984136410633,0.10503859878310413,7.889812841940169,0.17806436326213454,1731.0212793957871,0.1350287565463279
MK,0.08673898573716157,428.52967741185716,256.8933245343915,0.08026504501466321,0.07445886661246408,1.008044450461948,3821.5985199033207,1254.17577579804,2905.7555958385974,414.207436830033,0.06217097984987969,1391.9973391275405,0.22625776925290814,0.9014236772844035,3758.863820559243,922.7307509051265,265.4298000003319,1671.383036327984,1572.8234674985163,0.11643718135948561,2657.9887502124284,0.6356042995103071,3453.752411618168,2284.9309518126515,0.939583807633328,0.2645053301693706,602.8308680143899,0.2677528672394757,3297.5262964223975,0.24471381049501448
NL,0.08344147784719354,0.13323756034577114,0.10498184578485963,0.07920133616201323,0.07728004625315076,0.7249222888443256,18.80138885564777,3.2525499789498924,5.933687024351328,0.15915717840245275,0.0627936807433522,6.176448223883279,0.09510322121387746,0.7962610600242802,10.360268271692396,2.716362946072727,0.14970921220434222,0.24987953550184488,12.443764050943626,0.08342032162648708,0.6428761794452882,0.14550931542188114,1.078678261626511,0.3188654551102289,0.10389095085697979,0.118636752601437,3.9079010828193543,0.2125813907949055,3.7961143635874777,0.16447015129496348
NO,0.08088166361777056,0.07010263780993414,0.06931097606153779,0.07777202249768812,0.07884958709635317,0.6932986568303113,1.784000341509874,0.903690901918605,0.9808943868744753,0.10897851279780243,0.06151950245508628,1.3010655967910802,0.07608157460431314,0.8001837320608707,0.8866720528902572,0.8548281351948303,0.055569788312341835,0.09667015501226668,1.8255410365692954,0.0715616966351746,0.16424684447940505,0.09555761941560274,0.14133275822753014,0.0960312163833397,0.077930974953519,0.0706979025340792,1.2701752292832718,0.1437858593200505,0.5971690648194155,0.11847501343829378
PL,0.07986216729823521,0.13074296047526912,0.12972678495545095,0.07731954660087867,0.0769488002183339,0.6944917134115143,838.4736120531833,2341.621963255542,1321.9707310545189,0.15576533104537382,0.060477733860201194,3105.943660495703,0.09478694453118525,0.781635750214171,883.0945272220649,355.9763973047786,0.2877881988659235,0.998856147795769,2900.6553976181217,0.07780051475361494,1806.8061876956745,0.1699942334948929,957.1871731695217,118.25019464926046,0.10078929804859034,0.11243083426086886,13.548192192583862,0.21054329355500404,1189.0865067251543,0.1526001615218094
PT,0.10522184704630695,2975.922279527017,4328.009424995307,0.11812500186997338,0.08193879847198404,2.209940448407248,26.70944682562413,10.211744021519369,10.35795480598075,2589.02567446389,0.06794160213899635,16.098379065561783,2352.9656383253023,1.0197091583069688,8.4407249536745,8.471914475023949,1.7031810683797082,0.9438965384631912,38.095699938615816,0.5730749102203618,1.6747493749794398,0.7839065768144411,1.4967957834490682,1.0957075868752686,4566.251682160048,7.508802312932692,13.892986747700567,1.6391753838277385,6.1023272185440005,6.756641961517101
RO,0.0869738107420476,0.7510987974977487,0.36465794335998925,0.08380542346259709,0.08012214931062259,0.7601994630818117,5.195984697893882,2.935503359184633,2.7865771135512496,2.1001693483718444,0.06414581952520201,4.216357367014082,0.18333885054566795,0.8168370773190907,2.105467509410212,2.7947347564020575,0.15541834248218553,0.21192757492410502,7.431033155110145,0.11343707256641061,0.409090576448142,0.16008480667497493,0.34681572826367085,0.22524126305433995,0.27824271366195846,0.09796282589823574,3.915294325065405,0.16350186839653255,1.6689967823836356,0.13266188701847964
RS,0.08679140319771189,0.42069974196841625,0.4361293485766887,0.07790101451308429,0.07537600861295266,0.7623575354043373,8.673456934248112,5.8005318396925905,4.079612091018635,0.4984418454668513,0.06331715489109195,9.45573609058075,0.1721038947407123,0.8197954166611428,3.3321089251962834,4.4239647145179495,0.262555769600484,0.3169002207110907,15.182686964231932,0.10086776000034314,0.5324349258770216,0.18895087840649433,0.5349663882881999,0.34798401490398395,0.3080927340110216,0.12223411823774483,6.58423077810604,0.17431779481558904,2.597496925153846,0.14172350704839154
SE,0.07948194148376395,0.0782549082252326,0.07153397535010136,0.07896567515901606,0.07602641153750937,0.7021917975330887,3.136334625957147,3.794211719063972,1.5209980509860603,0.13349737553718682,0.06287947739015862,6.332701077863444,0.07643226676572551,0.7947463084029353,1.4952335211961938,3.487845700704875,0.1368950860819965,0.19959203694498984,11.838584529215316,0.07543842613130569,0.2850081409178814,0.11866086415504201,0.2152893413640761,0.19141247542121087,0.07954835803066267,0.09168889129682295,3.9304813609719096,0.17711208015931193,0.95441274309259,0.1343329866404206
SI,0.08735872426323402,1140.0936211601913,1029.2017651400165,0.07897162236833857,0.0766254700877134,0.7190418819780945,266.8404506618177,111.05759257102335,238.08131567960243,564.2718085200047,0.0615639568635139,189.26368447476153,0.32461187902136973,0.7878219926664871,216.69863249333443,38.54849053386704,0.3132043317890036,0.858996973556885,234.25043495999108,0.10679381197075694,61.72940467241033,0.1429427368047506,128.23110686452142,18.104217199014098,49.33643316136205,0.09365054403223187,7.923449525083396,0.15724725643127044,304.1179128815334,0.12846946685310495
SK,0.07877158206590884,233.79569824683304,0.2494521526280642,0.071763685438401,0.07127610947462017,0.717891195858435,1448.2317062371956,1463.9586998878578,2533.130500838833,0.2087962614494627,0.05978269215427148,1273.900102057123,0.09316777242233688,0.7809936310010266,1486.2297232958601,1340.8927106560445,200.16646860999182,1110.2929492105247,1281.733850918335,0.07445681179748743,2948.8465650229746,0.1757970430781487,1942.901045346806,2728.36362588536,0.11915027972074439,0.18555837130820238,1000.4239702346922,0.2525870474238556,2099.820079429651,0.19743308663231698
