,20.0-,1.0-,3.0-,15.0-,30.0-,25.0-T-H,0.0-T-H-I-B,3.0-T-H,7.000000000000001-T-H-I-B,0.0-,25.0-,1.0-T-H,7.000000000000001-,30.0-T-H,1.0-T-H-I-B,5.0-T-H,10.0-T-H,20.0-T-H-I-B,0.0-T-H,10.0-,10.0-T-H-I-B,25.0-T-H-I-B,3.0-T-H-I-B,15.0-T-H-I-B,5.0-,15.0-T-H,7.000000000000001-T-H,30.0-T-H-I-B,5.0-T-H-I-B,20.0-T-H
LU,57.784383681841106,837.9093743210725,430.2929236650861,86.46116951421153,8.127078100338766,1.4025365683336568,14.55503030810175,6.299564600870341,10.08196106873756,792.4407947177052,9.020220695064825,11.526269226035177,308.1272921980963,1.2154391620641158,6.130460806487124,5.534917163978464,0.28190001752569893,0.4449561608959878,21.33964067323369,131.6552597744112,1.275133357897333,0.30312848765989686,1.0918721832024607,0.5542096507250629,430.28600693040346,0.2599820422972575,7.368533854864774,0.43377887461281284,5.84656552318052,0.36660930652514906
LV,238.66903531861396,701.4597990925749,329.4288890747571,242.25090214568561,3.2250363857216144,844.6041300509721,619.8185517711382,1201.7390832600497,947.273891503377,313.5836520355153,3.33650811100994,990.6243360041096,247.09344600661754,26.66148331419099,611.5065918325522,1334.7912129641984,1130.4790951865257,1599.8570719082063,1010.3136380527355,247.0905081704289,971.0177373376714,971.6434514976686,788.7895765431929,1231.3066427300928,313.5581466882864,845.3836001445703,1620.6909583423828,971.8638877373601,809.2574334911582,845.5953358919753
ME,530.6684814204027,1103.419732343017,1190.0512530856217,530.6744680363568,62.09176427404865,284.7039709427231,679.9035025974451,902.9054745733232,796.2238650507821,684.975825293961,62.10376063380005,894.8048007083004,684.942597057073,284.48915111090474,679.27564896941,905.7764799853792,909.8396047198846,921.4928974809113,860.4420548275187,684.9322816360415,840.4437776516254,729.369445831697,716.2080495623243,872.9100728132802,1037.7175144415673,688.8260994430805,934.0057581848558,563.380371363688,759.7780816384044,566.7101061126423
MK,436.4787483901777,3848.77422611127,4187.935339797004,737.2874434652666,199.2247407603848,749.3965080437089,1423.91726120779,2115.8365894890926,1369.255705354251,4591.055143817427,199.2141071739823,1980.8800780120396,1632.696955147673,496.8058295727907,1396.1272937872006,2137.045157624044,2263.4486136586133,2233.3650080207262,1857.4071264021263,1632.6903760265186,1418.095123588196,2127.7381196484876,1425.5865195430863,2101.4675918823677,3131.339760362631,1732.0450776511368,2028.2741613983092,1399.1135527950205,1397.7217288773707,1676.4174239323893
NL,2249.1267536168893,11571.59035592535,11498.74745109711,2575.761497573155,2249.1193561368586,3.110693858653999,23.1361315824782,5.629133659274042,8.664324977908969,12248.646129381388,2249.1225103230263,9.635005931790053,10425.922719999371,3.4074230930561953,11.182945835333975,4.977100441872743,0.28899833446803985,0.45762386151141216,17.738902210950112,3525.498847550353,1.0424092043033428,0.32433399431801163,1.3317542915418368,0.5466819463947967,10425.873396264982,0.3710640527658826,7.120060326595044,0.5699081029872748,6.33327369038293,0.609383010791765
NO,0.5499612515229386,0.6702021514314723,0.6258819959754343,0.5922487858667099,0.5322218982438465,6.625488648448632,3.873637405716975,3.961835863274208,4.979692990957547,0.8264046962621571,0.48168396715820433,6.414929100439224,0.9723424967892647,7.018595509735308,1.8567616320204305,4.263873007877024,0.6009503049414979,0.7208449601976027,10.867140073534285,0.9666043307464945,1.186230553319696,0.7703473480106614,0.4612781531521729,0.6643616758621762,1.1425561297298272,0.6193887170608798,8.706549906997255,1.087572313004031,2.6664622123969903,0.9988257583670455
PL,3081.5474916819835,20784.462488887733,15051.321720013613,3729.0230021105453,4.095534899792169,3844.3159807527745,49.222752127378754,36.55578499277003,20.895671351723507,16114.728151406642,3.9629242571716876,43.44500587315371,10748.29955615256,32.434705439033,18.720284894571876,1185.4927242054882,7491.1700754356225,5680.323033615314,101.8034699004074,7435.932941713722,6.6282711238832075,5676.208560987193,2.7609030357261544,5340.959733789077,13503.100236029044,5101.386031275156,5733.393374696946,5673.229511490964,15.949242782852567,5890.46982922979
PT,4631.4927456571895,12150.204781781731,10756.972529621311,4631.50358684292,3009.710519315331,7.824557995519238,9.854131977060874,14.933490792809858,6.055230393902422,10757.529643916005,3009.7069629834464,22.650233317843792,10127.117691739602,6.072668830543018,4.100025898260045,24.48359039901337,1.6800933824219033,1.1191343124306323,46.50564025212055,9481.148563027144,1.266051292012331,0.8322698423698459,0.7591951071129006,1.016055782432668,10297.980551567465,0.7722572423249396,30.34497939209699,0.7449721700468624,3.5320176724094265,1.715302204768706
RO,3641.4483760667554,18839.007508471175,18396.94819825018,3858.502792217212,1773.433135361305,7772.1914542953255,17610.111213534834,18361.627269001507,18849.34067996633,12090.939482086334,1773.4224623866562,18359.543015480584,10984.292483472444,7305.271309370649,18292.580787081828,19205.30079883898,18968.35288147852,21413.57520342145,18208.35549045896,6391.888526708074,19080.79110167672,19096.08722568818,18195.080219360476,19462.824001346064,15788.067957484825,20701.45810128864,19970.32664601481,19098.23794384747,18349.98606407974,19089.628058880327
RS,1254.279028893039,8519.94274251828,8519.945525459716,1254.2832145612203,364.7272069049862,2570.3081025196616,3186.2331491744844,4430.93813879528,3766.481856551366,8377.896572036987,364.73735608965063,4421.003918055667,8519.939938463576,1016.0512911450273,3157.845333828768,4409.557050531432,4504.418846322226,3944.265468502202,4290.673381668644,8109.566305624563,3880.7619340946103,3865.9779290265637,3501.3027744540836,3879.8116709805677,8519.94355431681,3699.4617876784773,4434.528222393139,3128.8744228179867,3462.570513533689,3563.270369625006
SE,5.513434010401432,4865.791015498874,3284.9137000601336,2683.520655396494,2.3470151807469155,900.0875602460522,8.492155220152943,26.32093120238711,4.0353018553519435,5366.915626521084,2.2645046795206127,20.714916753674444,3284.9174773422874,20.79713562005854,4.011808506790402,418.1046448458982,2761.0331944821105,23.018386645088665,32.57835469246312,3284.9176240207216,0.7090064491530955,1.7203962571736813,0.5687495132221609,0.9259425637870258,3284.9028242149006,2232.8024038912486,2488.2769817638423,4.206895684976808,2.4947240050740955,2222.471751304125
SI,365.266183371426,2429.550361226094,2589.836415866859,416.3672890781511,349.1618302661198,16.297441563780307,15.208672363397312,199.60410546938843,26.55400014657046,2258.4777442311956,349.1348097353146,117.20638349103625,2402.7151646712687,14.206883947755383,6.409000662890025,240.81943681701745,221.4203609369602,468.4506965826642,174.44253801920698,1408.1302899514446,7.209843424197676,216.22097740229924,1.26971341227594,68.70917446067425,2589.8277048525138,217.75993793919363,125.46576832713028,25.538235390442086,8.320244322177448,27.706709266903417
SK,537.120596901871,4823.928692941827,4823.862596118818,537.1337995671472,537.1316263327868,856.3047495155485,65.54318648171918,933.6875230176815,473.1181593900401,3930.775773893979,537.1250318978455,780.2634221159293,2371.241108534457,17.030793990969148,30.395318517531503,1020.8838192063555,1188.9937215547504,1190.1203213630731,646.9608195515707,1850.7568652710802,1302.642942296542,363.10250536103166,18.361750771960985,1225.5393464006613,2571.2326071435623,1112.2402066933923,1053.1580151765704,305.26511551306527,249.31957428572332,992.3227108727921
