,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
BG0 0 X Store,12.138,67.915,19.152,35.002,40.379,42.349,18.152,18.303,18.461,43.224,75.804,6.14,150.817,34.718,6.172,18.281,28.811,34.498,15.242,135.232,130.005,53.055,55.386,25.855,24.949,61.486,116.466,77.118,23.946,48.525,79.225,24.166,46.928,57.393,52.749,12.101,49.464,38.332,47.412,19.848,110.933,12.28,16.651,43.353,52.718,88.395,72.699,154.818,33.846,57.972,10.597,31.449,55.892,11.228,117.882,92.01,85.623,93.481,63.581,120.749,36.215,101.006,68.684,18.288,3.779,12.417,78.035,179.389,12.306,183.41,17.488,119.539,43.515,90.204,18.303,12.119,11.428,22.477,157.785,31.017,62.733,93.062,44.019,17.73,33.623,11.0,34.111,15.303,19.229,82.892
CH0 0 X Store,18.559,45.687,18.423,21.208,40.353,44.23,18.265,18.27,18.782,40.327,60.635,14.541,121.015,36.01,24.094,18.266,3.122,15.222,16.698,103.252,40.262,7.767,15.148,34.007,3.025,3.027,87.202,35.591,37.179,31.666,60.424,22.763,18.277,32.79,20.714,15.041,7.828,37.118,3.081,7.907,79.327,6.516,6.23,40.352,26.697,20.44,15.198,112.364,40.327,37.854,18.402,8.905,21.244,3.078,81.786,61.691,31.328,20.799,61.623,39.904,11.995,52.204,34.713,16.15,3.188,18.488,46.873,78.218,18.411,88.205,3.097,87.668,34.718,73.122,30.444,18.572,24.483,20.654,125.604,19.317,25.431,68.317,13.96,6.675,3.025,3.026,11.42,17.124,17.474,47.998
CZ0 0 X Store,18.832,48.075,18.803,25.252,40.201,41.82,18.25,18.27,18.802,40.277,36.97,3.097,84.763,15.906,3.1,18.282,12.237,31.435,24.261,73.67,42.743,38.834,43.121,18.661,4.777,5.508,72.524,48.139,32.846,28.355,67.092,32.26,18.282,34.977,24.116,16.769,19.504,42.025,35.061,3.028,79.863,14.605,9.669,40.291,7.506,21.642,20.539,113.733,36.348,36.375,9.583,13.779,44.405,4.01,72.693,47.4,39.147,23.163,69.949,47.072,19.303,44.019,28.617,16.854,3.037,18.84,38.769,89.545,15.441,85.818,19.277,99.299,42.067,57.527,23.186,18.798,4.742,19.543,106.606,32.575,31.219,42.927,23.599,7.486,3.135,4.807,3.077,33.713,33.874,48.35
DE0 0 X Store,18.812,45.504,18.826,21.161,40.327,44.307,18.267,18.275,19.475,40.327,32.661,3.065,66.786,15.801,3.026,18.276,3.069,15.264,15.549,48.931,39.56,15.912,19.375,31.786,3.026,4.51,42.152,35.037,37.706,18.806,60.959,6.703,18.327,5.239,20.852,4.818,3.064,39.946,6.726,4.158,49.277,10.204,8.648,40.328,13.908,11.482,15.259,82.499,40.327,22.175,21.868,12.706,29.215,3.07,42.35,31.039,33.843,20.406,66.184,24.497,12.95,15.575,15.189,6.139,3.094,18.828,19.203,73.303,18.972,65.794,15.861,81.188,10.192,52.613,32.794,18.807,4.145,18.771,110.711,4.375,3.028,50.508,15.954,6.139,3.026,3.027,4.914,15.527,15.517,14.561
DK0 0 X Store,33.14,51.988,18.805,21.529,31.767,42.426,18.572,24.053,18.884,29.154,38.339,12.841,49.582,23.687,13.181,22.325,3.077,15.252,24.405,112.183,32.05,43.228,46.9,27.774,5.079,3.641,103.34,52.532,36.025,37.705,54.547,3.145,18.805,5.959,21.048,5.752,3.063,24.566,37.288,8.477,62.603,5.856,12.738,31.417,20.958,15.843,15.253,69.001,27.57,30.811,22.98,17.946,61.03,3.076,60.08,64.647,35.642,19.283,49.591,22.959,26.886,15.98,9.089,15.014,5.456,23.711,57.851,57.563,22.451,60.236,34.277,76.214,10.708,104.099,31.093,35.66,11.715,21.002,68.827,5.924,3.063,40.797,34.195,6.08,3.834,5.236,8.886,20.675,18.304,14.92
DK3 0 X Store,21.869,167.809,18.83,18.278,136.032,41.484,15.031,31.793,48.675,71.286,8.828,11.72,37.102,8.665,11.266,26.519,3.554,29.928,13.862,112.561,24.742,6.614,6.376,6.214,3.249,3.031,52.542,17.175,37.922,14.751,63.653,3.163,18.33,3.069,18.488,6.107,3.396,86.943,7.195,11.774,51.965,5.794,15.987,94.403,6.138,3.033,28.861,51.944,37.312,30.147,15.082,11.116,13.228,3.765,77.909,65.343,27.819,18.549,123.994,80.123,8.607,26.681,6.056,6.823,13.321,18.825,19.432,68.53,14.957,33.845,15.42,93.486,8.136,45.443,32.417,21.869,8.848,8.91,42.611,3.139,3.025,24.573,7.238,7.702,3.16,4.419,12.486,26.048,31.641,16.151
EE6 0 X Store,18.875,46.111,18.945,18.265,15.207,32.451,6.114,33.05,52.201,15.189,15.524,12.84,49.017,9.226,11.148,18.847,12.324,8.742,6.312,31.574,19.537,21.54,12.613,17.884,9.202,7.812,61.085,28.026,15.95,12.582,50.521,24.355,18.32,26.287,18.266,16.386,15.765,84.369,26.591,28.476,85.359,18.508,18.836,15.189,57.822,33.888,19.668,60.139,15.867,25.739,14.325,18.956,10.166,9.707,46.323,27.691,36.245,18.283,116.982,47.7,12.16,32.84,27.56,10.064,12.623,18.835,26.459,50.336,15.251,73.744,31.427,64.5,26.176,38.183,11.657,18.821,9.116,13.207,130.637,14.207,24.071,86.916,10.43,6.469,6.174,17.457,34.215,7.823,8.047,48.682
ES0 0 X Store,30.057,59.517,58.584,49.118,35.773,56.576,18.252,37.107,49.985,36.233,54.933,27.625,99.053,59.98,37.387,24.395,35.608,15.205,15.188,79.34,67.807,34.769,74.124,27.183,37.55,71.374,72.722,81.118,40.043,40.522,85.837,42.219,112.466,35.295,58.494,16.887,58.201,83.688,29.65,27.672,104.627,17.447,15.178,36.112,68.33,74.162,15.203,129.045,36.209,64.76,15.637,27.594,82.309,13.915,77.748,66.876,145.345,65.636,114.955,32.814,51.504,53.056,36.336,36.856,10.336,35.607,42.488,89.894,24.351,114.198,12.266,109.363,63.765,134.612,35.806,15.207,45.411,39.997,175.707,28.419,73.792,115.308,63.474,16.762,53.448,13.793,49.206,15.193,15.196,88.525
ES2 0 X Store,39.839,60.879,50.112,54.035,40.13,50.443,18.263,40.139,45.567,40.106,46.005,35.669,77.141,58.388,40.45,27.607,35.968,15.196,15.189,90.734,62.202,37.354,60.851,28.784,40.403,70.62,50.844,70.199,39.099,41.559,74.033,38.741,110.426,27.257,59.934,15.186,54.82,72.307,28.578,29.841,97.564,18.534,15.893,40.267,62.829,72.998,15.216,108.133,40.019,69.011,20.55,28.759,74.876,15.801,85.146,79.296,135.726,59.918,104.933,19.605,47.868,58.976,34.978,35.499,14.724,40.197,41.383,79.637,35.738,102.583,15.099,94.092,60.426,117.741,36.459,15.244,48.527,41.405,143.706,17.604,66.846,95.631,59.802,18.086,54.484,18.755,46.766,15.19,15.197,84.43
FI3 0 X Store,18.77,41.632,18.834,5.913,15.589,11.632,15.076,12.169,12.126,18.466,6.038,6.26,26.071,7.035,5.786,15.141,3.034,6.579,9.351,40.024,20.07,14.358,12.64,12.734,11.298,15.145,53.42,3.203,3.013,10.136,39.713,7.315,18.307,9.744,12.114,9.634,3.028,12.138,17.726,8.106,66.22,6.335,14.887,16.021,33.109,17.667,6.05,45.422,20.535,18.921,4.987,6.23,10.506,3.049,36.412,31.586,36.233,17.993,34.273,14.68,3.259,28.491,25.693,8.824,5.075,18.882,20.981,49.295,8.016,73.471,21.464,63.36,6.621,32.852,4.034,15.641,5.646,9.184,108.128,9.635,3.015,50.886,3.129,8.667,9.992,15.188,22.075,8.593,7.934,12.157
FR0 0 X Store,18.849,46.896,18.827,21.693,40.355,43.679,18.268,18.278,19.018,40.327,42.687,13.339,58.822,41.468,37.163,18.282,7.767,15.455,15.477,49.696,38.623,6.779,15.241,30.864,5.486,4.998,58.024,36.263,39.468,15.8,56.81,7.039,18.289,18.881,20.422,15.189,15.092,39.469,6.927,10.313,64.406,7.253,8.554,40.701,30.467,14.192,15.436,97.062,40.318,7.55,18.593,12.528,22.445,3.596,56.636,15.412,31.132,20.084,61.866,24.616,15.283,34.551,19.097,10.334,3.597,18.859,20.229,74.234,19.51,65.918,7.701,83.345,7.519,60.963,31.597,18.83,41.004,15.66,133.175,18.209,26.83,70.875,21.665,4.766,5.355,5.638,15.506,15.477,15.482,45.556
GB4 0 X Store,37.407,40.665,24.96,24.172,40.16,37.302,32.287,38.735,41.934,43.339,33.7,36.477,44.159,28.206,35.158,36.825,20.941,20.862,23.138,19.891,26.286,28.311,25.417,46.573,22.828,20.347,55.442,32.579,34.263,55.408,40.447,14.153,30.166,14.537,23.238,21.359,23.965,38.049,33.661,26.086,32.79,15.986,34.574,40.327,45.973,31.3,15.382,45.908,42.274,13.865,27.515,31.988,25.622,20.663,35.362,13.124,34.976,21.337,37.598,13.794,32.849,9.011,8.998,43.352,24.881,31.551,55.399,70.169,24.62,58.29,33.868,56.436,13.165,36.556,31.864,27.689,29.625,53.127,76.596,17.484,26.087,58.098,31.904,34.476,20.864,25.23,24.995,21.886,21.529,28.503
GB5 0 X Store,32.548,42.954,18.805,26.08,40.327,40.307,34.155,38.608,37.255,42.095,43.914,49.439,44.359,43.884,49.387,37.194,41.887,23.614,34.735,31.974,47.517,11.973,10.894,35.804,10.359,6.792,26.685,11.355,38.44,6.545,45.066,17.164,18.805,22.261,22.584,32.166,40.274,36.613,14.063,20.807,44.804,18.042,21.069,40.334,35.2,4.461,15.444,36.146,39.825,13.631,32.184,18.147,10.412,43.113,51.417,4.425,31.271,19.527,40.817,18.727,14.082,19.001,15.927,7.02,19.132,22.473,7.805,77.928,22.798,47.425,16.05,56.427,16.747,17.699,37.076,34.172,47.126,6.734,81.551,27.544,37.214,62.869,11.333,7.561,7.523,13.534,20.849,33.605,32.227,33.656
GR0 0 X Store,35.21,57.201,77.219,34.967,40.329,38.26,18.27,18.285,18.421,43.272,42.979,8.122,98.409,7.415,5.968,18.275,31.211,18.378,5.826,141.832,113.192,33.633,37.93,33.165,24.105,58.574,116.641,53.194,22.368,42.401,64.265,21.884,122.788,60.494,48.124,15.55,50.818,34.175,27.55,18.577,102.332,12.126,4.875,43.369,55.451,81.916,39.391,101.971,33.879,60.161,12.449,8.831,49.81,13.904,105.681,95.388,143.883,81.988,58.276,87.393,34.575,83.301,65.356,18.259,6.486,61.907,73.475,153.321,13.687,165.259,3.063,97.342,43.649,88.746,18.308,11.082,6.139,18.454,149.913,38.292,62.659,91.762,35.269,18.216,31.805,11.819,38.865,10.205,15.235,73.369
HR0 0 X Store,18.826,75.298,18.846,33.91,40.424,43.789,18.115,18.309,18.487,43.19,122.241,8.667,209.656,78.834,26.025,18.288,25.681,64.78,13.618,147.2,125.26,48.525,67.26,27.067,26.345,75.562,128.714,135.817,25.208,58.501,79.909,25.293,18.339,58.024,52.612,10.698,46.796,39.392,28.244,25.037,126.487,10.104,8.557,43.211,66.433,102.341,102.322,253.526,33.839,60.682,10.416,24.904,75.431,9.464,116.275,98.748,48.123,88.093,67.925,145.284,54.375,98.033,66.504,18.971,8.495,18.841,90.761,175.346,11.694,211.435,11.03,125.058,45.093,133.106,18.482,12.476,40.442,27.611,195.787,30.52,59.016,116.725,67.478,11.088,43.226,6.516,46.616,31.532,51.159,93.067
HU0 0 X Store,18.888,68.745,18.834,33.942,40.397,44.423,18.012,18.299,18.445,43.226,79.563,9.628,152.989,44.892,18.093,18.274,16.184,32.395,15.255,130.012,99.649,32.219,53.48,21.67,14.52,40.407,120.476,115.994,27.467,61.834,80.561,26.876,18.293,51.176,42.795,10.797,27.559,39.938,18.974,14.138,102.883,10.146,6.549,43.265,41.076,62.229,53.28,224.78,33.864,52.996,9.463,16.98,68.024,6.693,105.443,84.081,36.675,66.228,68.708,95.942,36.841,80.077,56.369,24.844,5.858,18.883,83.075,153.675,11.818,149.233,8.29,123.395,46.235,121.509,18.763,18.782,22.751,38.858,163.682,28.199,41.715,87.68,52.023,8.279,23.795,6.498,25.532,18.235,25.959,70.818
IE4 0 X Store,35.653,41.069,22.082,21.139,40.159,37.443,34.171,43.864,44.025,37.167,39.088,24.311,45.302,22.949,23.972,37.625,20.86,15.299,15.893,24.811,25.361,27.182,27.616,21.054,20.635,16.734,61.588,23.955,37.158,62.744,45.238,12.021,31.718,21.326,20.687,31.39,19.359,44.315,26.58,12.879,37.804,16.746,18.526,40.327,36.24,33.173,13.909,45.501,34.009,9.423,25.72,17.504,32.592,21.527,55.122,21.45,44.542,20.659,44.03,13.123,16.633,21.755,13.198,48.034,12.056,32.018,61.546,70.696,21.215,58.712,26.233,57.683,10.627,42.341,31.124,18.735,24.965,62.605,84.026,28.848,18.883,59.18,16.447,26.315,19.225,19.399,20.204,16.148,16.404,28.504
IT0 0 X Store,19.068,60.091,18.851,29.793,40.711,43.346,18.271,18.284,18.5,40.301,73.272,15.934,115.109,53.301,30.888,18.286,34.782,29.685,15.224,85.785,48.819,54.393,68.401,30.292,33.491,67.03,88.426,118.244,37.238,34.943,53.793,47.313,18.284,62.294,28.643,17.05,53.087,38.425,29.586,24.362,93.973,21.176,11.132,40.367,61.624,87.037,40.733,211.762,32.163,68.666,14.548,25.266,70.718,15.301,84.088,70.741,40.505,28.721,59.374,84.88,45.404,69.243,64.815,21.843,10.292,19.364,52.404,85.011,21.697,158.308,15.192,82.124,68.174,103.411,26.913,18.892,37.072,24.412,153.277,35.272,63.739,99.817,57.724,13.859,44.967,12.653,43.821,22.481,29.715,70.693
IT1 0 X Store,30.932,49.68,18.855,24.213,40.251,43.202,18.266,18.273,19.5,40.714,61.083,23.752,96.712,43.008,30.21,18.268,37.608,29.353,15.849,85.749,37.628,43.067,44.77,33.776,32.835,63.099,89.195,102.91,38.051,23.978,47.159,49.731,18.279,60.578,23.664,15.183,53.925,35.977,31.238,26.976,88.722,20.606,15.64,40.354,55.876,83.714,33.944,174.312,34.162,61.536,18.985,23.605,53.953,17.398,76.303,62.446,33.513,24.228,49.321,78.685,39.307,66.015,62.399,19.718,12.987,27.405,42.178,63.659,25.819,148.503,15.205,69.996,61.237,107.103,28.426,33.931,39.639,19.774,123.296,36.454,64.618,79.117,52.15,19.384,43.281,14.245,45.477,25.023,29.359,69.244
LT6 0 X Store,18.844,50.858,18.837,18.264,15.216,28.877,6.058,30.669,58.208,15.189,15.494,6.932,64.508,9.216,6.412,15.745,11.98,3.119,3.132,31.895,19.964,21.43,9.749,15.218,6.093,8.29,63.934,21.33,12.773,11.443,52.228,17.886,18.312,14.287,18.276,11.355,14.533,97.322,22.075,23.073,93.918,6.773,10.207,15.19,59.663,36.777,3.127,62.649,15.266,22.157,9.589,15.486,10.238,10.011,41.411,27.632,35.907,18.286,127.404,26.582,9.488,29.329,27.474,7.372,9.599,18.843,20.539,52.107,15.245,89.28,28.091,73.312,20.732,45.285,6.963,18.816,6.169,12.139,151.579,9.056,23.846,93.3,9.278,6.023,3.12,13.385,32.448,3.114,3.111,46.453
LU0 0 X Store,20.857,44.589,18.805,28.118,40.188,39.994,18.265,18.27,19.209,40.327,36.012,3.59,59.318,23.717,4.155,18.265,3.078,15.253,15.469,50.003,41.041,13.924,27.864,27.943,3.026,8.323,44.473,53.377,37.684,18.838,52.403,13.455,18.805,15.183,25.537,9.228,3.082,38.106,9.837,7.775,67.58,11.01,15.898,40.327,19.946,19.562,15.27,93.642,40.327,29.433,22.252,26.084,36.801,3.077,50.353,35.3,35.121,21.154,66.856,23.195,37.382,22.904,15.194,15.397,6.347,18.806,22.48,70.507,25.511,72.664,7.33,72.169,13.623,52.833,31.638,20.718,12.897,18.805,72.69,14.924,10.61,36.421,43.021,9.72,3.937,3.027,12.211,15.469,15.401,44.737
LV6 0 X Store,18.846,50.211,18.836,18.264,15.213,29.116,6.061,32.276,58.081,15.19,15.392,8.968,61.777,9.218,6.703,16.374,11.711,4.297,3.239,30.558,19.915,24.297,18.327,15.271,6.213,9.802,62.143,23.866,12.808,12.019,51.689,15.699,18.315,14.617,18.268,13.028,14.352,96.86,25.268,23.258,91.131,11.473,12.634,15.191,59.577,36.844,5.19,61.144,15.256,24.619,10.395,16.82,10.308,10.301,38.55,27.64,36.251,18.289,126.79,29.333,9.572,29.498,27.525,9.05,9.641,18.847,22.147,52.12,15.248,83.655,29.499,71.801,19.251,43.415,8.036,18.82,6.176,13.128,150.852,9.509,24.289,92.93,9.532,6.421,3.609,14.889,32.485,3.898,4.387,46.834
ME0 0 X Store,12.556,68.59,18.859,34.725,40.352,44.085,18.164,18.294,18.449,43.243,111.857,6.449,196.32,70.251,21.512,18.275,29.576,69.206,13.039,144.979,127.237,45.506,68.492,28.802,25.965,72.552,119.742,118.776,25.421,53.781,79.418,24.824,21.583,56.948,52.802,12.63,49.534,39.221,27.067,21.844,113.145,10.416,10.232,43.342,61.678,98.858,106.201,234.908,33.841,62.505,10.422,27.523,79.321,11.061,109.345,98.819,57.661,89.623,67.509,149.149,44.678,94.725,65.711,18.97,7.064,18.805,81.291,176.573,11.969,199.03,11.514,124.276,47.52,137.293,18.537,12.48,35.872,27.795,186.334,33.219,55.069,109.349,55.955,13.672,38.834,7.898,41.268,35.238,55.099,82.465
MK0 0 X Store,12.353,68.025,18.458,34.832,40.368,43.904,18.086,18.295,18.454,43.232,75.447,3.08,151.713,34.344,9.336,18.275,29.701,19.623,18.265,134.283,128.984,34.535,36.937,28.256,24.491,58.793,121.738,67.279,25.245,53.229,77.942,23.1,18.275,59.16,52.978,13.404,48.887,39.533,29.592,18.368,110.239,11.463,19.267,43.346,49.774,86.945,50.245,137.721,33.846,55.64,10.561,29.408,48.455,12.027,109.567,89.909,43.291,91.397,67.141,98.984,46.406,92.649,67.874,19.032,6.879,12.604,82.836,179.551,12.038,179.404,18.235,121.927,39.035,103.974,18.321,12.24,13.012,28.883,157.298,34.713,54.142,90.881,47.833,16.793,32.057,10.711,30.526,15.295,18.269,80.15
NL0 0 X Store,21.869,42.803,18.813,21.88,40.32,38.655,18.265,18.265,19.047,40.327,41.923,4.253,50.543,28.347,9.436,18.265,6.248,15.258,16.207,38.259,41.494,17.547,22.167,38.665,3.025,3.565,32.787,32.355,36.863,18.572,53.64,11.757,18.311,15.189,21.216,16.99,6.458,36.307,17.069,6.496,46.951,11.91,12.725,40.327,22.456,5.749,15.255,66.965,40.327,17.186,24.763,12.725,27.678,6.318,38.931,28.459,32.515,20.701,62.606,22.683,12.737,15.189,15.189,16.709,4.582,18.806,18.888,76.904,19.107,48.722,18.536,74.78,12.338,42.065,31.091,21.869,16.169,18.572,85.04,18.079,4.17,55.283,13.97,17.474,3.025,3.026,8.71,15.455,15.258,22.73
NO3 0 X Store,35.308,190.875,85.25,29.839,163.004,77.856,8.562,57.172,92.134,75.237,132.939,8.024,242.289,83.022,25.121,33.966,23.982,83.329,10.834,162.358,137.507,50.321,83.75,8.218,27.764,74.095,161.543,157.668,50.227,86.409,128.722,26.457,140.404,65.517,63.294,8.938,47.664,141.397,28.684,23.903,169.083,8.343,7.937,103.041,65.529,102.433,137.848,311.777,36.69,71.235,8.09,23.685,100.645,7.938,159.887,108.936,180.483,100.036,169.378,197.143,53.281,146.664,85.811,32.055,7.822,66.061,122.852,197.508,8.572,215.719,8.61,172.633,57.65,201.637,24.947,9.139,41.864,48.845,210.206,27.746,66.453,122.168,67.884,8.471,42.531,7.879,45.74,35.318,65.571,125.688
PL0 0 X Store,19.183,45.693,18.813,18.885,40.115,48.582,18.495,18.418,19.798,37.137,25.92,9.811,59.516,9.482,5.78,18.418,10.269,18.952,20.227,41.282,30.718,22.034,22.782,28.595,3.747,3.538,38.848,24.631,40.38,12.77,66.661,11.646,18.311,7.304,18.912,8.068,8.262,36.183,27.39,8.831,32.927,11.478,6.387,37.152,6.455,4.705,16.906,63.998,33.98,15.944,21.343,6.314,28.389,11.373,43.504,31.333,31.199,19.01,61.038,26.016,6.31,16.46,9.42,12.37,8.092,18.806,16.307,59.628,15.358,47.291,31.359,84.995,10.91,56.134,32.28,19.079,9.369,11.054,80.412,7.732,7.639,37.809,6.486,13.866,3.711,4.37,4.847,21.735,24.4,6.039
PT0 0 X Store,31.208,59.255,62.857,48.725,35.744,57.955,18.25,37.139,50.378,36.23,56.277,25.305,103.962,59.797,37.408,24.273,35.313,15.206,15.185,80.6,67.595,34.433,74.177,27.067,35.832,70.61,74.985,81.545,40.213,41.038,87.627,41.079,113.85,35.079,57.429,16.733,58.23,84.058,29.468,28.935,106.559,16.922,15.176,36.11,68.301,73.313,15.199,131.355,36.108,64.621,15.542,27.446,82.132,13.792,79.061,66.989,143.986,65.597,118.053,32.405,51.446,53.878,36.137,36.867,11.198,35.69,43.282,90.975,23.941,118.353,12.3,111.31,63.282,133.857,35.728,15.207,43.765,40.021,172.42,28.411,73.836,113.951,63.51,16.918,52.32,12.612,49.601,15.193,15.197,88.611
RO0 0 X Store,12.127,68.367,15.428,35.089,40.387,41.468,18.175,18.306,18.458,43.228,80.037,6.139,160.59,37.434,6.164,18.289,26.274,41.654,15.227,141.148,128.292,53.151,56.594,25.252,25.304,61.457,119.507,89.231,23.635,49.902,76.67,25.085,41.158,58.026,51.675,11.099,48.492,37.585,35.872,18.468,118.496,10.985,14.955,43.349,51.872,90.267,82.485,170.882,33.849,59.749,10.629,31.884,60.65,10.19,119.928,95.164,84.035,91.069,62.636,131.608,36.878,102.343,68.097,18.965,3.398,12.146,78.574,174.69,12.761,190.314,15.521,117.64,45.647,109.757,18.301,12.118,12.969,25.399,161.093,29.814,57.205,93.45,43.489,15.72,33.086,10.473,32.303,15.777,22.482,89.054
RS0 0 X Store,12.49,71.217,18.834,34.749,40.375,44.098,18.122,18.297,18.463,43.224,91.144,6.14,173.882,47.26,7.775,18.277,27.116,45.902,15.228,145.773,129.51,40.247,56.332,25.713,24.349,55.053,127.022,81.65,25.424,57.404,82.081,25.348,22.352,61.237,53.61,10.774,48.544,39.871,25.186,18.904,120.452,10.246,17.391,43.34,57.002,84.179,83.758,168.658,33.84,60.892,10.285,30.302,66.928,9.834,129.281,98.285,63.211,92.074,67.983,130.274,33.758,112.713,73.818,18.936,4.08,18.795,88.684,180.462,11.956,181.269,15.189,124.547,46.579,120.205,18.364,12.475,18.75,27.579,180.28,29.805,58.383,104.826,42.053,13.765,30.782,10.59,36.157,15.783,25.837,89.722
SE3 0 X Store,18.872,192.654,18.845,17.086,165.165,55.337,6.134,33.586,65.663,75.732,40.825,5.864,114.366,22.065,9.273,26.536,3.035,82.714,7.288,156.473,40.131,4.333,4.489,6.295,18.462,57.861,123.008,11.871,42.457,70.774,89.251,22.029,18.329,7.394,18.427,9.114,3.028,115.863,5.196,26.574,56.196,4.919,4.659,103.14,40.381,77.691,141.145,57.068,35.841,65.533,12.026,6.218,9.548,3.048,87.514,102.565,33.228,21.024,145.8,201.376,6.219,45.962,7.667,35.054,14.432,18.882,82.338,90.697,12.118,176.808,9.389,128.87,48.99,38.109,30.692,15.679,12.926,51.636,136.095,9.187,3.015,68.478,4.697,8.679,33.145,8.484,33.066,31.145,62.923,12.383
SI0 0 X Store,18.625,73.771,18.714,33.061,40.378,42.885,18.22,18.296,18.462,42.975,102.132,9.696,168.587,67.339,25.084,18.296,24.319,60.68,16.238,140.467,125.655,48.205,59.42,16.161,24.76,66.397,110.85,92.972,23.974,43.239,75.93,23.37,18.29,55.411,51.18,12.408,40.34,38.336,29.348,22.375,99.331,10.842,11.459,43.248,56.511,82.555,95.609,182.957,33.938,57.01,11.695,29.754,65.89,12.089,110.194,95.712,54.029,91.307,67.542,136.098,51.463,88.852,62.875,18.458,11.475,18.833,70.385,170.645,12.088,158.119,14.263,124.326,40.184,113.187,17.873,12.295,38.519,19.924,159.069,31.965,51.42,95.301,58.01,12.101,38.986,6.221,40.335,24.394,42.896,71.869
SK0 0 X Store,18.859,61.421,18.807,21.424,40.176,46.254,18.236,18.27,18.334,40.259,48.63,3.015,105.865,20.033,3.025,18.268,15.742,33.685,16.128,85.927,44.158,40.065,40.041,18.631,9.619,15.495,104.749,49.264,31.28,55.495,75.762,30.647,18.281,41.332,23.597,14.451,18.963,38.402,37.035,3.665,86.076,16.087,12.362,43.22,19.181,38.355,29.948,125.066,37.056,52.686,9.382,18.972,41.798,9.787,88.201,58.529,39.451,24.08,68.908,59.385,19.388,62.46,43.271,30.733,3.791,18.887,65.873,89.576,12.148,106.839,33.72,113.608,40.346,66.986,22.325,18.798,6.661,39.301,128.74,28.086,32.203,58.839,21.642,11.272,10.486,4.848,5.894,33.868,33.783,54.446
