,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
BG0 0 X Store,75.295,39.405,42.391,40.367,43.327,53.802,67.755,158.716,30.296,37.999,42.601,55.115,84.117,75.539,50.382,85.57,67.175,126.384,48.435,36.2,132.047,79.563,42.768,68.249,43.932,126.554,85.427,52.658,40.407,84.68,69.109,79.748,103.268,44.717,109.986,39.916,42.711,65.041,51.914,44.204,117.0,77.687,21.952,128.802,24.58,65.763,82.047,42.693,63.866,69.336,37.824,99.85,102.524,83.791,111.095,140.193,25.0,105.691,81.095,87.775,39.865,40.254,91.784,79.975,47.045,44.336,37.652,121.081,60.988,92.668,43.338,111.397,56.817,43.645,50.467,70.95,106.484,103.268,48.626,87.067,50.835,67.817,77.114,64.435,46.292,65.744,70.608,68.337,56.606,50.248
CH0 0 X Store,59.543,37.28,23.945,40.327,43.339,52.752,42.891,67.757,32.024,18.258,18.494,30.938,15.257,18.553,27.654,69.641,52.782,25.009,35.457,18.245,40.706,56.806,39.444,15.198,43.142,39.633,47.809,29.873,40.339,26.912,51.566,86.808,64.846,48.718,94.895,54.234,40.782,46.59,42.973,43.079,56.399,31.692,29.549,46.154,28.419,45.036,69.746,35.879,52.723,47.129,38.841,52.331,64.768,48.246,61.027,27.98,29.756,35.547,16.307,51.101,28.579,52.701,60.698,38.674,33.472,31.509,18.277,76.277,52.545,64.104,42.767,51.416,59.842,51.239,41.815,43.051,67.793,56.753,45.449,51.278,40.167,45.099,62.453,46.424,34.152,45.382,60.589,25.572,21.798,43.104
CZ0 0 X Store,64.21,42.945,18.962,40.195,40.316,51.39,42.352,78.034,32.03,18.372,18.907,31.598,23.069,19.394,34.73,75.905,54.709,25.349,41.926,18.272,55.79,59.937,33.03,20.036,36.681,42.47,48.705,45.211,40.182,43.752,44.789,50.263,53.899,31.08,98.979,31.044,40.368,35.833,31.583,54.877,56.215,39.432,27.015,51.977,31.489,44.879,43.074,32.437,52.76,38.42,50.523,45.417,41.164,47.212,57.207,30.755,31.926,42.12,27.609,48.807,18.988,34.203,46.744,50.606,34.478,40.357,18.281,79.216,57.171,40.713,40.326,55.281,57.998,47.712,50.875,36.804,43.336,52.559,46.624,59.525,35.499,45.925,36.999,44.413,44.622,45.379,59.497,24.817,45.784,33.559
DE0 0 X Store,60.313,40.166,23.691,40.327,40.327,51.659,42.7,60.987,31.499,18.309,20.813,17.54,15.396,10.501,15.255,68.511,60.751,13.939,36.557,18.284,32.398,32.84,31.484,15.265,43.391,39.088,15.412,35.298,40.32,30.356,22.165,41.15,32.085,18.819,82.69,28.217,40.49,35.016,39.279,48.299,15.494,21.951,32.284,41.641,33.42,20.315,32.69,29.178,52.632,15.253,50.036,15.632,47.635,24.437,25.05,12.607,35.433,20.957,17.017,53.233,25.767,23.131,30.941,35.102,22.915,23.226,18.35,44.654,62.2,47.44,43.339,15.576,43.339,47.55,40.151,19.179,51.119,18.085,43.831,33.203,33.696,19.307,32.714,25.124,40.964,20.754,38.67,11.824,29.123,43.067
DK0 0 X Store,54.353,24.37,32.039,30.957,37.161,51.88,33.447,43.553,20.058,18.721,27.364,21.891,15.255,14.808,16.13,67.62,29.831,11.681,62.725,18.265,87.869,59.01,35.063,15.252,36.687,31.394,15.4,63.077,32.107,70.792,18.471,34.512,64.072,59.097,80.167,80.063,31.98,35.976,36.64,49.839,14.137,35.97,34.896,32.937,38.918,25.421,38.495,25.902,46.897,18.415,50.698,16.739,42.038,52.54,18.764,13.803,49.148,22.008,15.286,34.008,32.945,68.693,65.378,52.987,25.083,25.207,18.805,75.028,29.456,40.291,33.188,15.803,44.503,50.439,50.046,53.869,46.165,18.044,28.94,52.422,32.569,18.812,38.344,18.292,68.47,21.487,50.227,14.416,66.141,35.302
DK3 0 X Store,61.225,89.656,21.652,104.807,82.529,48.869,135.388,45.31,86.144,18.315,18.857,13.3,28.379,3.031,33.21,65.255,26.344,3.069,18.537,18.272,12.042,57.241,24.558,27.403,36.993,25.107,16.436,12.431,132.218,12.907,25.799,6.558,65.388,31.287,83.588,32.123,135.031,14.818,25.869,33.984,15.471,11.784,67.589,29.952,64.831,21.403,6.599,36.771,54.361,24.696,36.099,29.655,24.192,17.553,25.358,3.027,61.601,7.548,26.199,22.378,21.869,34.631,63.978,16.732,24.725,35.738,18.395,73.669,30.412,24.42,89.795,16.808,39.411,47.605,21.692,17.823,21.845,28.902,112.829,23.152,23.02,16.761,8.8,19.575,27.768,18.163,43.039,5.505,13.049,35.92
EE6 0 X Store,49.753,86.57,21.746,15.191,18.268,40.162,17.042,36.945,83.962,18.292,19.108,32.935,16.126,31.729,18.897,46.957,23.183,35.47,26.403,18.265,10.215,27.955,27.723,18.391,62.196,19.474,53.572,29.042,15.208,9.447,27.627,18.754,27.669,36.426,55.544,41.839,15.239,19.784,68.658,53.006,48.84,21.292,68.458,23.23,71.239,44.261,15.846,18.779,40.669,28.455,52.247,32.903,94.318,23.816,33.499,39.659,71.26,14.328,11.696,19.232,22.853,39.077,27.695,26.417,33.924,18.318,18.325,27.815,26.086,90.182,15.189,49.062,33.634,40.16,30.905,22.311,99.595,33.088,106.973,26.988,25.224,50.106,15.572,27.575,32.276,48.857,37.946,34.792,11.303,67.776
ES0 0 X Store,82.626,86.39,39.39,34.928,31.757,39.917,55.204,130.392,102.155,109.076,61.917,69.22,15.207,72.872,18.461,91.379,62.887,128.225,54.458,104.661,148.687,63.033,53.231,15.197,55.369,67.858,89.017,72.798,35.457,119.577,36.906,94.466,74.85,40.197,127.173,40.161,36.681,60.118,82.604,63.497,119.734,90.086,61.553,81.015,42.776,71.69,67.587,38.383,63.22,39.188,48.583,52.607,117.18,49.328,71.972,116.962,37.07,124.414,15.371,65.944,27.251,40.139,66.957,84.331,69.264,29.734,107.69,109.401,57.318,114.187,32.176,108.986,60.057,35.771,65.733,41.786,117.824,67.795,128.521,59.684,57.174,88.656,58.199,34.357,38.138,82.774,60.529,69.045,88.822,68.527
ES2 0 X Store,72.972,73.738,39.697,40.161,40.159,37.062,58.391,118.148,89.444,105.471,50.808,69.255,15.332,72.404,15.265,80.877,58.008,128.316,46.914,107.255,140.115,68.945,46.626,15.204,60.105,63.653,85.042,50.697,40.012,114.523,49.876,75.681,95.449,40.159,119.552,40.165,40.58,59.957,76.759,65.895,118.57,84.112,49.091,73.071,44.85,70.703,58.476,41.441,50.813,47.188,53.954,59.468,109.156,44.073,74.347,109.135,38.054,118.876,16.206,58.965,32.509,40.159,78.6,71.772,69.263,24.675,102.501,117.415,53.521,94.687,40.16,103.81,69.262,37.067,65.687,41.381,116.133,65.437,117.427,53.617,53.868,78.626,46.142,61.044,48.887,73.682,69.262,69.042,79.231,60.49
FI3 0 X Store,38.308,12.135,18.924,15.154,15.126,30.789,19.217,40.863,12.144,18.176,18.969,15.229,6.854,16.991,7.85,36.337,18.257,30.32,25.121,18.278,12.619,30.696,7.578,6.039,54.339,19.778,13.543,22.295,15.355,10.578,37.611,6.13,33.223,29.176,40.222,48.813,16.391,6.14,45.132,3.128,14.185,3.205,12.134,27.046,12.142,16.07,6.041,12.657,40.05,28.387,3.128,29.269,54.988,18.175,34.052,26.504,12.129,3.323,6.038,18.276,18.98,44.422,31.597,3.197,15.241,11.075,18.301,41.218,18.257,53.287,15.13,14.19,40.501,26.132,3.128,19.587,56.809,33.429,12.171,18.869,6.661,15.214,6.038,42.476,28.531,15.864,37.301,15.263,13.062,55.012
FR0 0 X Store,55.878,39.81,27.502,40.342,40.719,52.737,43.157,59.058,33.942,18.3,19.147,12.231,15.497,13.824,15.314,65.547,61.28,15.85,27.37,18.268,38.684,14.61,44.664,15.449,68.241,37.933,45.459,24.685,40.334,26.146,30.314,55.747,16.124,25.391,99.675,33.937,41.063,47.709,61.671,48.074,46.563,30.557,35.09,40.304,37.226,44.901,45.897,27.082,52.353,29.792,46.779,34.144,69.347,23.926,44.868,13.888,37.275,32.453,16.149,51.673,28.581,32.882,15.377,37.248,15.767,21.544,18.282,22.429,61.028,70.011,42.069,45.981,20.549,52.731,41.511,20.072,72.148,40.75,45.947,30.032,44.775,44.906,42.577,33.855,29.969,45.021,15.704,14.512,22.526,66.433
GB4 0 X Store,40.456,38.076,36.294,40.327,40.327,53.661,42.985,30.595,22.286,32.368,33.724,50.215,11.018,31.465,17.399,44.462,72.462,17.398,34.353,30.672,20.225,16.787,44.919,15.38,61.474,26.288,28.504,35.533,40.16,19.105,18.983,23.41,12.243,57.436,67.38,58.967,40.665,42.007,60.744,48.562,7.411,28.808,62.85,27.018,58.719,46.727,29.413,22.324,41.107,16.272,57.052,9.065,58.282,55.514,3.791,22.961,54.784,13.431,9.225,59.797,39.072,58.205,13.128,32.651,61.501,21.028,29.954,9.466,77.555,57.985,40.327,18.889,19.009,55.458,40.996,55.402,56.661,4.121,28.432,55.481,39.65,35.183,33.742,22.115,33.678,40.418,18.322,44.252,26.14,62.764
GB5 0 X Store,45.061,36.608,29.822,40.327,40.327,44.561,43.062,52.202,31.455,18.487,24.057,31.673,15.444,4.459,22.786,47.454,69.105,4.006,18.79,18.265,6.242,17.898,52.921,15.444,70.016,47.278,33.689,15.573,40.327,7.924,30.717,44.446,6.165,7.788,71.168,18.005,40.369,46.875,69.247,40.691,31.658,6.661,43.798,44.386,45.989,43.971,44.15,39.091,43.702,23.754,46.128,19.157,58.887,9.376,12.219,4.328,46.541,6.577,15.45,61.456,31.487,11.258,4.428,11.363,42.566,32.645,18.805,6.165,70.283,61.279,40.327,34.556,25.345,45.763,31.181,7.802,57.023,16.808,35.395,9.371,50.439,43.52,43.905,35.632,20.865,43.885,20.703,16.33,10.344,70.937
GR0 0 X Store,61.692,34.173,64.81,40.338,43.339,47.399,64.07,157.389,29.907,109.309,74.647,40.961,44.97,73.001,30.376,76.747,37.056,127.839,44.8,117.294,104.147,82.537,33.942,38.974,51.648,110.541,75.36,47.114,40.344,74.953,63.21,45.336,102.327,49.157,103.834,36.594,41.272,40.261,59.638,40.419,118.899,57.132,31.558,121.263,35.072,65.837,45.535,27.576,48.932,66.012,32.548,82.313,101.504,78.168,104.292,136.33,32.122,81.252,49.762,63.524,61.333,39.866,95.151,53.372,29.774,26.522,110.991,118.079,30.227,91.664,43.339,104.929,47.959,39.168,44.651,65.77,109.911,93.781,46.348,84.612,37.63,65.772,43.337,62.092,42.522,65.819,63.766,55.266,52.724,53.422
HR0 0 X Store,76.729,40.501,19.364,40.347,43.437,58.298,73.189,156.801,30.331,19.658,18.969,85.961,117.64,84.795,65.766,86.715,69.176,124.529,51.748,18.288,141.224,91.147,51.571,93.558,58.722,122.469,98.573,56.312,40.459,120.033,68.699,131.611,108.307,66.428,111.581,43.359,46.017,88.853,72.587,60.984,115.566,111.582,22.913,125.174,25.847,56.195,134.293,45.323,69.236,68.607,51.509,96.736,115.635,93.391,110.749,150.215,24.399,122.118,118.701,85.944,19.376,53.134,97.937,145.749,71.941,49.186,18.296,120.221,68.344,115.761,43.367,113.033,65.255,57.856,81.443,79.744,114.108,102.785,52.258,95.068,65.698,58.991,124.32,59.148,48.39,56.854,80.729,98.789,80.072,64.134
HU0 0 X Store,76.789,41.112,19.178,40.362,43.315,56.475,61.499,120.539,31.709,18.375,19.841,55.912,63.378,52.432,45.752,86.573,64.201,72.322,50.057,18.24,109.337,77.333,44.944,50.632,61.27,98.751,73.252,53.122,40.425,95.719,58.353,95.806,96.464,62.678,110.736,48.478,42.076,63.49,64.194,64.569,83.876,89.587,23.279,95.943,24.211,53.757,89.797,38.647,69.617,57.541,52.723,80.238,83.932,83.137,95.506,86.915,23.898,98.238,64.989,78.002,18.967,55.355,83.067,123.973,52.719,42.46,18.282,110.846,59.664,85.755,43.316,78.4,66.19,55.868,81.006,74.983,85.377,88.252,50.024,83.27,52.301,54.39,80.337,53.397,49.265,53.773,72.695,58.855,74.759,61.452
IE4 0 X Store,45.129,44.256,36.894,40.327,43.53,54.529,45.078,32.137,26.724,33.929,32.841,34.333,13.876,32.939,15.93,48.046,63.018,16.631,36.623,31.529,33.536,19.831,43.367,13.933,67.995,25.154,28.504,36.887,40.159,26.502,32.706,21.975,18.613,62.176,72.504,63.444,40.705,39.748,64.585,43.884,8.577,30.01,63.462,27.191,63.49,43.748,29.036,18.003,56.182,27.226,52.773,21.755,57.008,61.72,20.646,24.166,67.906,12.986,9.19,43.854,37.277,62.302,21.484,23.913,36.325,18.138,31.689,19.317,66.644,58.722,43.339,12.543,34.068,50.104,29.477,61.537,57.282,21.079,35.833,61.877,41.332,25.134,39.081,34.82,38.716,34.905,25.892,37.284,32.351,63.945
IT0 0 X Store,52.081,38.987,19.975,40.4,43.339,46.742,53.053,76.298,31.847,18.307,19.113,52.775,41.304,77.236,43.083,73.745,50.046,127.074,69.107,18.252,143.372,69.274,43.34,37.007,43.339,47.36,71.531,69.238,40.325,103.517,69.025,121.143,73.639,40.589,108.925,46.295,42.265,49.05,47.425,48.921,118.25,105.248,31.196,53.073,34.389,61.475,95.624,43.554,44.165,68.743,39.105,69.057,112.004,60.591,81.367,133.356,34.136,124.029,41.713,48.938,24.204,41.713,70.747,125.649,47.725,43.39,18.295,107.905,48.633,99.613,43.274,100.786,69.04,43.797,66.487,48.517,117.279,78.576,45.049,72.334,43.552,68.879,74.422,69.064,69.227,69.053,68.996,64.114,73.872,43.306
IT1 0 X Store,45.853,36.401,23.512,40.327,42.26,42.153,56.829,64.613,34.691,18.255,18.884,56.22,38.753,75.295,38.594,65.469,51.388,127.581,47.15,18.273,116.886,60.674,44.049,35.349,43.339,36.45,69.432,53.648,40.135,77.268,63.356,102.25,69.749,37.585,104.536,37.224,41.231,50.836,46.814,46.14,118.681,98.64,29.805,44.301,30.98,62.264,75.37,43.339,43.753,63.917,41.709,65.774,103.623,47.661,77.953,132.597,29.273,122.668,37.14,38.739,28.773,34.989,62.529,106.152,47.932,43.21,18.265,103.092,49.718,79.082,42.917,95.727,56.496,36.174,54.174,38.914,116.71,70.328,45.942,58.563,44.347,68.813,60.956,59.802,44.624,68.735,57.912,60.096,54.437,43.339
LT6 0 X Store,51.862,100.32,19.072,15.23,15.309,39.975,17.225,38.569,87.671,18.291,19.098,41.697,3.331,33.187,4.147,48.895,23.455,40.737,31.154,18.266,10.761,27.605,24.929,3.109,71.081,19.914,53.292,23.342,15.222,9.663,27.61,22.52,27.521,43.981,59.87,49.365,15.237,18.522,73.274,51.254,49.029,16.399,76.359,24.612,81.48,47.478,18.443,12.446,42.533,27.56,53.034,29.409,98.61,21.324,34.801,46.116,84.289,15.023,3.103,19.711,19.225,47.919,27.664,19.619,40.401,8.033,18.322,30.584,25.324,97.232,15.302,47.679,31.33,39.833,24.9,17.67,99.952,32.763,108.279,25.09,22.933,51.791,15.7,27.551,43.615,49.34,31.446,38.596,10.643,74.362
LU0 0 X Store,52.504,38.442,24.599,40.327,40.327,46.613,42.45,58.781,32.813,18.811,21.474,30.837,15.511,18.122,15.253,60.226,58.939,21.314,35.231,18.265,41.778,37.833,31.94,15.263,31.542,41.139,44.604,34.944,40.182,37.413,31.2,44.655,35.739,21.394,76.954,28.111,40.367,35.053,29.589,44.733,49.052,39.145,29.614,41.096,29.61,27.992,37.139,27.825,46.613,27.612,38.184,22.836,44.324,28.768,30.41,22.466,31.997,43.468,16.665,48.571,26.317,25.996,35.206,53.732,32.782,22.346,18.805,49.131,64.114,35.346,40.327,46.238,57.563,45.107,52.716,21.016,55.604,25.729,45.74,36.768,31.934,44.288,35.573,28.613,40.813,41.409,47.035,25.17,37.173,29.115
LV6 0 X Store,51.485,99.619,19.094,15.206,15.432,39.988,17.204,38.56,87.548,18.286,19.03,41.171,4.126,33.884,4.268,48.763,23.464,40.676,43.884,18.265,10.425,27.57,24.911,4.34,70.723,19.866,53.255,32.282,15.227,9.678,27.566,21.833,27.584,42.1,59.812,46.207,15.241,19.561,73.168,52.592,48.52,17.623,75.974,24.366,81.216,46.911,17.77,13.305,41.273,27.565,53.002,29.523,98.645,21.015,33.599,45.761,83.633,14.733,3.064,19.719,19.372,44.298,27.621,21.866,41.699,7.292,18.323,28.092,25.325,97.172,15.265,47.98,31.215,39.871,28.882,18.964,100.074,32.71,107.887,24.249,23.245,51.081,15.535,27.57,43.884,49.143,33.1,39.834,12.734,74.213
ME0 0 X Store,76.244,40.306,22.88,40.345,43.335,57.046,68.735,157.571,30.928,26.213,21.405,64.239,119.428,82.67,71.951,87.172,67.906,125.955,52.307,18.583,138.351,87.399,47.591,98.205,56.793,124.064,85.899,57.304,40.483,119.497,69.381,125.846,108.995,59.863,112.38,42.646,42.343,82.347,63.952,50.694,118.129,102.395,22.031,127.851,23.61,59.589,124.763,46.213,66.278,69.282,42.493,93.572,111.903,85.813,109.494,149.282,25.315,123.661,116.075,84.518,23.887,45.186,97.264,127.226,52.811,55.939,18.649,120.742,62.419,108.57,43.35,108.145,56.69,47.024,69.794,72.419,112.011,97.243,51.55,93.95,60.194,65.73,113.908,68.139,46.746,63.058,74.467,83.11,84.829,56.931
MK0 0 X Store,74.87,40.545,18.323,40.364,43.335,49.07,68.176,159.778,31.81,17.755,18.388,54.226,62.226,74.405,39.061,86.255,65.215,126.265,47.187,18.274,105.808,80.718,38.943,48.14,42.994,125.284,83.585,48.887,40.397,71.591,69.236,79.818,97.924,50.96,111.182,39.741,42.501,61.997,55.741,40.465,117.24,76.359,23.226,129.517,24.754,61.998,82.915,30.274,62.786,69.464,38.883,91.404,97.546,83.767,109.059,137.561,24.139,105.653,58.998,85.367,18.431,40.964,89.404,69.416,43.516,32.425,18.271,113.76,58.903,89.466,43.331,104.091,55.702,37.132,47.423,73.646,107.829,99.135,51.852,86.638,46.495,67.291,76.638,67.761,44.671,65.773,70.389,69.693,49.805,53.616
NL0 0 X Store,53.347,36.268,27.83,40.327,42.776,46.239,41.47,60.284,29.253,18.306,22.709,18.882,15.514,5.816,15.252,62.823,63.63,7.17,39.091,18.269,32.307,33.298,41.429,15.252,54.527,40.832,23.913,33.526,40.32,29.766,26.224,43.019,28.647,20.97,76.265,32.824,40.471,38.5,51.047,39.1,20.871,22.136,31.238,42.495,36.184,37.285,44.56,28.014,43.884,20.197,40.911,15.189,52.667,19.151,22.924,6.067,36.574,19.318,15.718,54.787,29.049,29.722,28.453,32.617,25.979,23.184,18.31,31.184,63.974,54.916,41.474,28.561,37.993,45.499,34.677,18.875,55.647,15.734,43.245,23.508,41.357,31.833,42.046,28.24,41.827,37.15,36.697,9.152,27.441,54.525
NO3 0 X Store,121.746,148.48,124.573,134.037,107.633,128.563,122.376,156.099,129.874,103.896,125.612,123.123,138.034,84.144,146.74,117.434,132.147,119.773,151.548,114.117,142.79,130.33,140.443,125.52,131.676,133.703,140.51,158.646,154.043,131.313,152.182,124.629,109.509,123.513,127.192,134.136,134.263,146.335,103.062,156.095,112.59,109.568,107.81,126.589,119.483,116.668,132.726,141.25,133.735,120.955,126.298,142.817,112.513,106.648,108.027,146.14,121.104,117.944,119.246,137.8,121.761,129.396,109.187,171.037,122.05,140.834,124.882,116.069,117.628,120.058,120.253,117.412,106.144,125.268,141.033,104.781,110.28,120.5,134.633,94.233,137.291,145.115,135.989,83.042,194.079,126.009,133.945,112.549,112.145,124.073
PL0 0 X Store,65.758,36.172,20.92,37.163,38.0,53.466,40.78,52.749,29.339,18.312,19.227,12.6,17.327,4.635,28.173,74.884,35.38,7.37,49.714,18.269,30.943,30.698,32.055,16.915,49.793,30.681,6.039,44.259,40.135,24.619,25.907,31.014,32.227,25.437,87.327,34.59,40.294,32.018,45.791,27.281,7.09,21.797,23.437,35.355,28.147,10.296,30.999,41.744,55.126,18.94,38.124,16.388,36.287,16.394,26.966,5.726,31.332,15.486,17.411,32.996,26.38,30.83,31.313,25.633,19.504,35.527,18.312,38.013,38.616,36.953,37.447,6.201,33.495,52.96,22.325,16.306,37.424,21.135,40.251,19.629,32.103,6.115,25.877,29.913,51.469,9.228,31.062,6.043,29.07,47.87
PT0 0 X Store,84.569,86.618,41.681,34.983,31.775,40.016,58.85,132.261,103.839,107.956,64.318,69.17,15.239,71.847,16.714,94.766,62.889,129.12,53.819,106.814,147.582,63.171,55.193,15.197,59.789,67.59,89.082,73.428,35.707,120.912,36.878,96.665,76.774,40.214,126.656,40.163,38.157,62.493,87.991,63.546,120.241,91.766,61.358,81.457,43.153,71.457,69.704,39.717,65.123,39.217,49.888,53.451,119.361,50.216,72.294,119.538,37.07,125.382,15.411,65.948,31.102,40.194,67.06,85.461,69.092,29.82,110.277,113.886,59.53,112.556,32.177,111.349,60.018,35.82,65.735,42.4,120.215,67.88,129.888,60.481,58.571,88.65,59.566,34.296,37.509,82.854,60.74,69.032,88.742,74.957
RO0 0 X Store,72.818,38.652,40.43,40.372,43.372,50.316,65.041,159.7,29.168,34.381,39.414,64.939,92.894,76.614,61.601,83.498,64.452,125.515,51.571,30.916,136.801,85.735,51.391,77.235,55.557,125.265,93.505,54.381,40.407,94.845,57.066,81.702,106.515,48.037,109.454,40.221,41.451,72.858,60.033,46.094,116.209,82.127,22.503,126.605,24.82,56.06,84.913,45.407,62.156,62.09,44.138,100.85,98.898,84.38,111.786,141.512,24.842,108.364,87.536,83.238,40.22,41.879,95.08,92.242,57.571,47.942,32.928,122.136,56.413,92.766,43.332,108.903,65.47,42.196,54.008,70.733,103.405,105.091,48.085,86.892,60.775,56.513,81.912,55.816,49.527,56.076,77.782,78.703,63.628,56.841
RS0 0 X Store,78.221,41.003,24.026,40.362,43.338,57.613,68.914,159.101,31.446,25.667,23.315,62.882,97.592,71.394,57.462,87.22,68.378,123.272,48.605,19.706,128.826,91.95,48.133,77.751,57.551,125.909,94.315,52.165,40.404,105.225,69.399,95.535,107.577,58.805,112.099,42.627,43.134,76.453,65.094,46.048,117.054,79.354,23.123,127.989,25.59,57.015,98.09,43.669,69.292,70.201,42.67,110.961,105.926,91.224,111.781,132.116,24.916,104.344,93.289,90.658,24.597,46.351,98.013,86.064,52.791,46.959,18.997,121.239,64.812,103.731,43.328,112.441,66.195,51.609,52.823,78.691,106.725,107.507,51.052,94.518,59.83,58.557,93.408,66.883,46.672,57.35,83.554,74.449,70.898,58.828
SE3 0 X Store,85.107,121.426,19.001,132.193,95.497,73.646,122.408,65.677,105.427,18.251,18.961,79.308,143.0,65.825,133.909,84.698,30.268,94.19,13.509,18.27,11.883,105.559,54.647,128.403,59.045,41.765,12.703,9.515,155.975,9.681,40.944,42.266,107.321,69.216,104.256,69.724,133.074,43.439,54.246,30.221,13.957,8.062,83.294,46.982,80.236,14.509,41.754,114.164,87.693,36.353,33.722,47.643,70.072,87.039,38.665,109.986,79.651,8.231,126.197,31.098,19.001,66.585,102.174,11.87,74.376,119.664,18.343,115.419,30.93,69.399,114.593,13.623,82.007,66.893,16.377,71.809,77.542,45.191,121.543,78.505,50.409,14.936,40.823,35.166,20.198,14.734,101.08,78.62,9.489,55.844
SI0 0 X Store,72.623,39.307,19.259,40.31,43.373,51.657,78.919,158.055,29.649,19.534,18.953,42.008,117.058,72.895,56.257,87.019,68.633,123.648,50.937,18.292,137.108,79.977,36.425,88.51,44.178,123.162,74.837,55.66,40.247,106.036,68.568,129.157,105.203,47.933,110.33,39.401,48.814,55.602,57.999,45.994,109.734,98.026,23.3,129.436,27.712,54.068,124.658,43.581,60.738,68.631,40.634,87.651,105.727,79.531,109.85,135.727,25.185,123.148,115.779,75.519,18.986,40.002,94.563,98.344,36.346,45.832,18.24,119.629,62.279,94.71,43.32,98.491,55.499,38.675,55.095,62.798,114.304,97.339,51.95,86.003,42.305,56.384,102.558,57.354,46.847,54.025,69.798,58.605,68.118,56.485
SK0 0 X Store,72.375,39.277,18.999,40.146,40.144,54.185,53.409,77.538,32.585,18.302,18.956,38.361,35.35,33.777,35.665,85.501,51.336,45.008,43.316,18.245,75.747,55.676,36.51,29.15,42.214,44.772,55.549,44.58,40.187,49.99,51.939,63.952,72.31,55.298,111.843,48.424,40.401,38.977,40.253,44.657,71.329,43.654,22.988,51.908,25.798,44.925,59.28,47.466,60.754,51.661,44.243,63.081,56.226,71.509,80.622,53.581,26.172,47.704,40.333,44.576,18.981,53.398,57.938,49.409,36.215,42.747,18.259,100.643,52.636,56.225,40.155,61.862,49.034,50.233,44.997,61.059,61.103,71.913,48.547,77.349,36.995,45.686,49.066,46.925,43.323,45.075,54.921,35.557,42.208,41.22
